Name	Type	Protein	NPS	BP	Distance
p53family_w-71	p53family_w	"p53, p63, p73"	Widom_601	103	7
p53family_w-72	p53family_w	"p53, p63, p73"	Widom_601	104	8
p53family_w-73	p53family_w	"p53, p63, p73"	Widom_601	105	9
p53family_w-74	p53family_w	"p53, p63, p73"	Widom_601	106	10
p53family_w-75	p53family_w	"p53, p63, p73"	Widom_601	107	11
p53family_w-76	p53family_w	"p53, p63, p73"	Widom_601	108	12
p53family_w-77	p53family_w	"p53, p63, p73"	Widom_601	109	13
p53family_w-78	p53family_w	"p53, p63, p73"	Widom_601	110	14
p53family_w-79	p53family_w	"p53, p63, p73"	Widom_601	111	15
p53family_w-80	p53family_w	"p53, p63, p73"	Widom_601	112	16
p53family_w-81	p53family_w	"p53, p63, p73"	Widom_601	113	17
p53family_w-82	p53family_w	"p53, p63, p73"	Widom_601	114	18
p53family_w-83	p53family_w	"p53, p63, p73"	Widom_601	115	19
p53family_w-84	p53family_w	"p53, p63, p73"	Widom_601	116	20
p53family_w-85	p53family_w	"p53, p63, p73"	Widom_601	117	21
p53family_w-86	p53family_w	"p53, p63, p73"	Widom_601	118	22
p53family_w-87	p53family_w	"p53, p63, p73"	Widom_601	119	23
p53family_w-88	p53family_w	"p53, p63, p73"	Widom_601	120	24
p53family_w-89	p53family_w	"p53, p63, p73"	Widom_601	121	25
p53family_w-90	p53family_w	"p53, p63, p73"	Widom_601	122	26
p53family_w-91	p53family_w	"p53, p63, p73"	Widom_601	123	27
p53family_w-92	p53family_w	"p53, p63, p73"	Widom_601	124	28
p53family_w-93	p53family_w	"p53, p63, p73"	Widom_601	125	29
p53family_w-94	p53family_w	"p53, p63, p73"	Widom_601	126	30
p53family_w-95	p53family_w	"p53, p63, p73"	Widom_601	127	31
p53family_w-96	p53family_w	"p53, p63, p73"	Widom_601	128	32
p53family_w-97	p53family_w	"p53, p63, p73"	Widom_601	129	33
p53family_w-98	p53family_w	"p53, p63, p73"	Widom_601	130	34
p53family_w-99	p53family_w	"p53, p63, p73"	Widom_601	131	35
p53family_w-100	p53family_w	"p53, p63, p73"	Widom_601	132	36
p53family_w-101	p53family_w	"p53, p63, p73"	Widom_601	133	37
p53family_w-102	p53family_w	"p53, p63, p73"	Widom_601	134	38
p53family_w-103	p53family_w	"p53, p63, p73"	Widom_601	135	39
p53family_w-104	p53family_w	"p53, p63, p73"	Widom_601	136	40
p53family_w-105	p53family_w	"p53, p63, p73"	Widom_601	137	41
p53family_w-106	p53family_w	"p53, p63, p73"	Widom_601	138	42
p53family_w-107	p53family_w	"p53, p63, p73"	Widom_601	139	43
p53family_w-108	p53family_w	"p53, p63, p73"	Widom_601	140	44
p53family_w-109	p53family_w	"p53, p63, p73"	Widom_601	141	45
p53family_w-110	p53family_w	"p53, p63, p73"	Widom_601	142	46
p53family_w-111	p53family_w	"p53, p63, p73"	Widom_601	143	47
p53family_w-112	p53family_w	"p53, p63, p73"	Widom_601	144	48
p53family_w-113	p53family_w	"p53, p63, p73"	Widom_601	145	49
p53family_w-114	p53family_w	"p53, p63, p73"	Widom_601	146	50
p53family_w-115	p53family_w	"p53, p63, p73"	Widom_601	147	51
p53family_w-116	p53family_w	"p53, p63, p73"	Widom_601	148	52
p53family_w-117	p53family_w	"p53, p63, p73"	Widom_601	149	53
p53family_w-118	p53family_w	"p53, p63, p73"	Widom_601	150	54
p53family_w-119	p53family_w	"p53, p63, p73"	Widom_601	151	55
p53family_w-120	p53family_w	"p53, p63, p73"	Widom_601	152	56
p53family_w-121	p53family_w	"p53, p63, p73"	Widom_601	153	57
p53family_w-122	p53family_w	"p53, p63, p73"	Widom_601	154	58
p53family_w-123	p53family_w	"p53, p63, p73"	Widom_601	155	59
p53family_w-124	p53family_w	"p53, p63, p73"	Widom_601	156	60
p53family_w-125	p53family_w	"p53, p63, p73"	Widom_601	157	61
p53family_w-126	p53family_w	"p53, p63, p73"	Widom_601	158	62
p53family_w-127	p53family_w	"p53, p63, p73"	Widom_601	159	63
p53family_w-128	p53family_w	"p53, p63, p73"	Widom_601	160	64
p53family_w-129	p53family_w	"p53, p63, p73"	Widom_601	161	65
p53family_w-130	p53family_w	"p53, p63, p73"	Widom_601	162	66
p53family_w-131	p53family_w	"p53, p63, p73"	Widom_601	163	67
p53family_w-132	p53family_w	"p53, p63, p73"	Widom_601	164	68
p53family_w-133	p53family_w	"p53, p63, p73"	Widom_601	165	69
p53family_w-134	p53family_w	"p53, p63, p73"	Widom_601	166	70
p53family_w-135	p53family_w	"p53, p63, p73"	Widom_601	167	71
p53family_w-136	p53family_w	"p53, p63, p73"	Widom_601	168	72
p53family_w-137	p53family_w	"p53, p63, p73"	Widom_601	169	73
p53family_w-138	p53family_w	"p53, p63, p73"	Widom_601	170	74
p53family_w-139	p53family_w	"p53, p63, p73"	Widom_601	171	75
p53family_w-140	p53family_w	"p53, p63, p73"	Widom_601	172	76
p53family_w-141	p53family_w	"p53, p63, p73"	Widom_601	173	77
p53family_w-142	p53family_w	"p53, p63, p73"	Widom_601	174	78
p53family_w-143	p53family_w	"p53, p63, p73"	Widom_601	175	79
p53family_w-144	p53family_w	"p53, p63, p73"	Widom_601	176	80
p53family_w-145	p53family_w	"p53, p63, p73"	Widom_601	177	81
p53family_w-146	p53family_w	"p53, p63, p73"	Widom_601	178	82
p53family_w-147	p53family_w	"p53, p63, p73"	Widom_601	179	83
p53family_w-148	p53family_w	"p53, p63, p73"	Widom_601	180	84
p53family_w-153	p53family_w	"p53, p63, p73"	Widom_601	185	89
Sox2_a-1	Sox2_a	Sox2	Widom_601	27	-69
Sox2_a-2	Sox2_a	Sox2	Widom_601	28	-68
Sox2_a-3	Sox2_a	Sox2	Widom_601	29	-67
Sox2_a-4	Sox2_a	Sox2	Widom_601	30	-66
Sox2_a-5	Sox2_a	Sox2	Widom_601	31	-65
Sox2_a-6	Sox2_a	Sox2	Widom_601	32	-64
Sox2_a-7	Sox2_a	Sox2	Widom_601	33	-63
Sox2_a-8	Sox2_a	Sox2	Widom_601	34	-62
Sox2_a-9	Sox2_a	Sox2	Widom_601	35	-61
Sox2_a-10	Sox2_a	Sox2	Widom_601	36	-60
Sox2_a-11	Sox2_a	Sox2	Widom_601	37	-59
Sox2_a-12	Sox2_a	Sox2	Widom_601	38	-58
Sox2_a-13	Sox2_a	Sox2	Widom_601	39	-57
Sox2_a-14	Sox2_a	Sox2	Widom_601	40	-56
Sox2_a-15	Sox2_a	Sox2	Widom_601	41	-55
Sox2_a-16	Sox2_a	Sox2	Widom_601	42	-54
Sox2_a-17	Sox2_a	Sox2	Widom_601	43	-53
Sox2_a-18	Sox2_a	Sox2	Widom_601	44	-52
Sox2_a-19	Sox2_a	Sox2	Widom_601	45	-51
Sox2_a-20	Sox2_a	Sox2	Widom_601	46	-50
Sox2_a-21	Sox2_a	Sox2	Widom_601	47	-49
Sox2_a-22	Sox2_a	Sox2	Widom_601	48	-48
Sox2_a-23	Sox2_a	Sox2	Widom_601	49	-47
Sox2_a-24	Sox2_a	Sox2	Widom_601	50	-46
Sox2_a-25	Sox2_a	Sox2	Widom_601	51	-45
Sox2_a-26	Sox2_a	Sox2	Widom_601	52	-44
Sox2_a-27	Sox2_a	Sox2	Widom_601	53	-43
Sox2_a-28	Sox2_a	Sox2	Widom_601	54	-42
Sox2_a-29	Sox2_a	Sox2	Widom_601	55	-41
Sox2_a-30	Sox2_a	Sox2	Widom_601	56	-40
Sox2_a-31	Sox2_a	Sox2	Widom_601	57	-39
Sox2_a-32	Sox2_a	Sox2	Widom_601	58	-38
Sox2_a-33	Sox2_a	Sox2	Widom_601	59	-37
Sox2_a-34	Sox2_a	Sox2	Widom_601	60	-36
Sox2_a-35	Sox2_a	Sox2	Widom_601	61	-35
Sox2_a-36	Sox2_a	Sox2	Widom_601	62	-34
Sox2_a-37	Sox2_a	Sox2	Widom_601	63	-33
Sox2_a-38	Sox2_a	Sox2	Widom_601	64	-32
Sox2_a-39	Sox2_a	Sox2	Widom_601	65	-31
Sox2_a-40	Sox2_a	Sox2	Widom_601	66	-30
Sox2_a-41	Sox2_a	Sox2	Widom_601	67	-29
Sox2_a-42	Sox2_a	Sox2	Widom_601	68	-28
Sox2_a-43	Sox2_a	Sox2	Widom_601	69	-27
Sox2_a-44	Sox2_a	Sox2	Widom_601	70	-26
Sox2_a-45	Sox2_a	Sox2	Widom_601	71	-25
Sox2_a-46	Sox2_a	Sox2	Widom_601	72	-24
Sox2_a-47	Sox2_a	Sox2	Widom_601	73	-23
Sox2_a-48	Sox2_a	Sox2	Widom_601	74	-22
Sox2_a-49	Sox2_a	Sox2	Widom_601	75	-21
Sox2_a-50	Sox2_a	Sox2	Widom_601	76	-20
Sox2_a-51	Sox2_a	Sox2	Widom_601	77	-19
Sox2_a-52	Sox2_a	Sox2	Widom_601	78	-18
Sox2_a-53	Sox2_a	Sox2	Widom_601	79	-17
Sox2_a-54	Sox2_a	Sox2	Widom_601	80	-16
Sox2_a-55	Sox2_a	Sox2	Widom_601	81	-15
Sox2_a-56	Sox2_a	Sox2	Widom_601	82	-14
Sox2_a-57	Sox2_a	Sox2	Widom_601	83	-13
Sox2_a-58	Sox2_a	Sox2	Widom_601	84	-12
Sox2_a-59	Sox2_a	Sox2	Widom_601	85	-11
Sox2_a-60	Sox2_a	Sox2	Widom_601	86	-10
Sox2_a-61	Sox2_a	Sox2	Widom_601	87	-9
Sox2_a-62	Sox2_a	Sox2	Widom_601	88	-8
Sox2_a-63	Sox2_a	Sox2	Widom_601	89	-7
Sox2_a-64	Sox2_a	Sox2	Widom_601	90	-6
Sox2_a-65	Sox2_a	Sox2	Widom_601	91	-5
Sox2_a-66	Sox2_a	Sox2	Widom_601	92	-4
Sox2_a-67	Sox2_a	Sox2	Widom_601	93	-3
Sox2_a-68	Sox2_a	Sox2	Widom_601	94	-2
Sox2_a-69	Sox2_a	Sox2	Widom_601	95	-1
Sox2_a-70	Sox2_a	Sox2	Widom_601	96	0
Sox2_a-71	Sox2_a	Sox2	Widom_601	97	1
Sox2_a-72	Sox2_a	Sox2	Widom_601	98	2
Sox2_a-73	Sox2_a	Sox2	Widom_601	99	3
Sox2_a-74	Sox2_a	Sox2	Widom_601	100	4
Sox2_a-75	Sox2_a	Sox2	Widom_601	101	5
Sox2_a-76	Sox2_a	Sox2	Widom_601	102	6
Sox2_a-77	Sox2_a	Sox2	Widom_601	103	7
Sox2_a-78	Sox2_a	Sox2	Widom_601	104	8
Sox2_a-79	Sox2_a	Sox2	Widom_601	105	9
Sox2_a-80	Sox2_a	Sox2	Widom_601	106	10
Sox2_a-81	Sox2_a	Sox2	Widom_601	107	11
Sox2_a-82	Sox2_a	Sox2	Widom_601	108	12
Sox2_a-83	Sox2_a	Sox2	Widom_601	109	13
Sox2_a-84	Sox2_a	Sox2	Widom_601	110	14
Sox2_a-85	Sox2_a	Sox2	Widom_601	111	15
Sox2_a-86	Sox2_a	Sox2	Widom_601	112	16
Sox2_a-87	Sox2_a	Sox2	Widom_601	113	17
Sox2_a-88	Sox2_a	Sox2	Widom_601	114	18
Sox2_a-89	Sox2_a	Sox2	Widom_601	115	19
Sox2_a-90	Sox2_a	Sox2	Widom_601	116	20
Sox2_a-91	Sox2_a	Sox2	Widom_601	117	21
Sox2_a-92	Sox2_a	Sox2	Widom_601	118	22
Sox2_a-93	Sox2_a	Sox2	Widom_601	119	23
Sox2_a-94	Sox2_a	Sox2	Widom_601	120	24
Sox2_a-95	Sox2_a	Sox2	Widom_601	121	25
Sox2_a-96	Sox2_a	Sox2	Widom_601	122	26
Sox2_a-97	Sox2_a	Sox2	Widom_601	123	27
Sox2_a-98	Sox2_a	Sox2	Widom_601	124	28
Sox2_a-99	Sox2_a	Sox2	Widom_601	125	29
Sox2_a-100	Sox2_a	Sox2	Widom_601	126	30
Sox2_a-101	Sox2_a	Sox2	Widom_601	127	31
Sox2_a-102	Sox2_a	Sox2	Widom_601	128	32
Sox2_a-103	Sox2_a	Sox2	Widom_601	129	33
Sox2_a-104	Sox2_a	Sox2	Widom_601	130	34
Sox2_a-105	Sox2_a	Sox2	Widom_601	131	35
Sox2_a-106	Sox2_a	Sox2	Widom_601	132	36
Sox2_a-107	Sox2_a	Sox2	Widom_601	133	37
Sox2_a-108	Sox2_a	Sox2	Widom_601	134	38
Sox2_a-109	Sox2_a	Sox2	Widom_601	135	39
Sox2_a-110	Sox2_a	Sox2	Widom_601	136	40
Sox2_a-111	Sox2_a	Sox2	Widom_601	137	41
Sox2_a-112	Sox2_a	Sox2	Widom_601	138	42
Sox2_a-113	Sox2_a	Sox2	Widom_601	139	43
Sox2_a-114	Sox2_a	Sox2	Widom_601	140	44
Sox2_a-115	Sox2_a	Sox2	Widom_601	141	45
Sox2_a-116	Sox2_a	Sox2	Widom_601	142	46
Sox2_a-117	Sox2_a	Sox2	Widom_601	143	47
Sox2_a-118	Sox2_a	Sox2	Widom_601	144	48
Sox2_a-119	Sox2_a	Sox2	Widom_601	145	49
Sox2_a-120	Sox2_a	Sox2	Widom_601	146	50
Sox2_a-121	Sox2_a	Sox2	Widom_601	147	51
Sox2_a-122	Sox2_a	Sox2	Widom_601	148	52
Sox2_a-123	Sox2_a	Sox2	Widom_601	149	53
Sox2_a-124	Sox2_a	Sox2	Widom_601	150	54
Sox2_a-125	Sox2_a	Sox2	Widom_601	151	55
Sox2_a-126	Sox2_a	Sox2	Widom_601	152	56
Sox2_a-127	Sox2_a	Sox2	Widom_601	153	57
Sox2_a-128	Sox2_a	Sox2	Widom_601	154	58
Sox2_a-129	Sox2_a	Sox2	Widom_601	155	59
Sox2_a-130	Sox2_a	Sox2	Widom_601	156	60
Sox2_a-131	Sox2_a	Sox2	Widom_601	157	61
Sox2_a-132	Sox2_a	Sox2	Widom_601	158	62
Sox2_a-133	Sox2_a	Sox2	Widom_601	159	63
Sox2_a-134	Sox2_a	Sox2	Widom_601	160	64
Sox2_a-135	Sox2_a	Sox2	Widom_601	161	65
Sox2_a-136	Sox2_a	Sox2	Widom_601	162	66
Sox2_a-137	Sox2_a	Sox2	Widom_601	163	67
Sox2_a-138	Sox2_a	Sox2	Widom_601	164	68
Sox2_a-139	Sox2_a	Sox2	Widom_601	165	69
Sox2_a-140	Sox2_a	Sox2	Widom_601	166	70
Sox2_a-141	Sox2_a	Sox2	Widom_601	167	71
Sox2_a-142	Sox2_a	Sox2	Widom_601	168	72
Sox2_a-143	Sox2_a	Sox2	Widom_601	169	73
Sox2_a-144	Sox2_a	Sox2	Widom_601	170	74
Sox2_a-145	Sox2_a	Sox2	Widom_601	171	75
Sox2_a-146	Sox2_a	Sox2	Widom_601	172	76
Sox2_a-147	Sox2_a	Sox2	Widom_601	173	77
Sox2_a-148	Sox2_a	Sox2	Widom_601	174	78
Sox2_a-153	Sox2_a	Sox2	Widom_601	179	83
Sox2_a-158	Sox2_a	Sox2	Widom_601	184	88
Sox2_b-1	Sox2_b	Sox2	Widom_601	26	-70
Sox2_b-2	Sox2_b	Sox2	Widom_601	27	-69
Sox2_b-3	Sox2_b	Sox2	Widom_601	28	-68
Sox2_b-4	Sox2_b	Sox2	Widom_601	29	-67
Sox2_b-5	Sox2_b	Sox2	Widom_601	30	-66
Sox2_b-6	Sox2_b	Sox2	Widom_601	31	-65
Sox2_b-7	Sox2_b	Sox2	Widom_601	32	-64
Sox2_b-8	Sox2_b	Sox2	Widom_601	33	-63
Sox2_b-9	Sox2_b	Sox2	Widom_601	34	-62
Sox2_b-10	Sox2_b	Sox2	Widom_601	35	-61
Sox2_b-11	Sox2_b	Sox2	Widom_601	36	-60
Sox2_b-12	Sox2_b	Sox2	Widom_601	37	-59
Sox2_b-13	Sox2_b	Sox2	Widom_601	38	-58
Sox2_b-14	Sox2_b	Sox2	Widom_601	39	-57
Sox2_b-15	Sox2_b	Sox2	Widom_601	40	-56
Sox2_b-16	Sox2_b	Sox2	Widom_601	41	-55
Sox2_b-17	Sox2_b	Sox2	Widom_601	42	-54
Sox2_b-18	Sox2_b	Sox2	Widom_601	43	-53
Sox2_b-19	Sox2_b	Sox2	Widom_601	44	-52
Sox2_b-20	Sox2_b	Sox2	Widom_601	45	-51
Sox2_b-21	Sox2_b	Sox2	Widom_601	46	-50
Sox2_b-22	Sox2_b	Sox2	Widom_601	47	-49
Sox2_b-23	Sox2_b	Sox2	Widom_601	48	-48
Sox2_b-24	Sox2_b	Sox2	Widom_601	49	-47
Sox2_b-25	Sox2_b	Sox2	Widom_601	50	-46
Sox2_b-26	Sox2_b	Sox2	Widom_601	51	-45
Sox2_b-27	Sox2_b	Sox2	Widom_601	52	-44
Sox2_b-28	Sox2_b	Sox2	Widom_601	53	-43
Sox2_b-29	Sox2_b	Sox2	Widom_601	54	-42
Sox2_b-30	Sox2_b	Sox2	Widom_601	55	-41
Sox2_b-31	Sox2_b	Sox2	Widom_601	56	-40
Sox2_b-32	Sox2_b	Sox2	Widom_601	57	-39
Sox2_b-33	Sox2_b	Sox2	Widom_601	58	-38
Sox2_b-34	Sox2_b	Sox2	Widom_601	59	-37
Sox2_b-35	Sox2_b	Sox2	Widom_601	60	-36
Sox2_b-36	Sox2_b	Sox2	Widom_601	61	-35
Sox2_b-37	Sox2_b	Sox2	Widom_601	62	-34
Sox2_b-38	Sox2_b	Sox2	Widom_601	63	-33
Sox2_b-39	Sox2_b	Sox2	Widom_601	64	-32
Sox2_b-40	Sox2_b	Sox2	Widom_601	65	-31
Sox2_b-41	Sox2_b	Sox2	Widom_601	66	-30
Sox2_b-42	Sox2_b	Sox2	Widom_601	67	-29
Sox2_b-43	Sox2_b	Sox2	Widom_601	68	-28
Sox2_b-44	Sox2_b	Sox2	Widom_601	69	-27
Sox2_b-45	Sox2_b	Sox2	Widom_601	70	-26
Sox2_b-46	Sox2_b	Sox2	Widom_601	71	-25
Sox2_b-47	Sox2_b	Sox2	Widom_601	72	-24
Sox2_b-48	Sox2_b	Sox2	Widom_601	73	-23
Sox2_b-49	Sox2_b	Sox2	Widom_601	74	-22
Sox2_b-50	Sox2_b	Sox2	Widom_601	75	-21
Sox2_b-51	Sox2_b	Sox2	Widom_601	76	-20
Sox2_b-52	Sox2_b	Sox2	Widom_601	77	-19
Sox2_b-53	Sox2_b	Sox2	Widom_601	78	-18
Sox2_b-54	Sox2_b	Sox2	Widom_601	79	-17
Sox2_b-55	Sox2_b	Sox2	Widom_601	80	-16
Sox2_b-56	Sox2_b	Sox2	Widom_601	81	-15
Sox2_b-57	Sox2_b	Sox2	Widom_601	82	-14
Sox2_b-58	Sox2_b	Sox2	Widom_601	83	-13
Sox2_b-59	Sox2_b	Sox2	Widom_601	84	-12
Sox2_b-60	Sox2_b	Sox2	Widom_601	85	-11
Sox2_b-61	Sox2_b	Sox2	Widom_601	86	-10
Sox2_b-62	Sox2_b	Sox2	Widom_601	87	-9
Sox2_b-63	Sox2_b	Sox2	Widom_601	88	-8
Sox2_b-64	Sox2_b	Sox2	Widom_601	89	-7
Sox2_b-65	Sox2_b	Sox2	Widom_601	90	-6
Sox2_b-66	Sox2_b	Sox2	Widom_601	91	-5
Sox2_b-67	Sox2_b	Sox2	Widom_601	92	-4
Sox2_b-68	Sox2_b	Sox2	Widom_601	93	-3
Sox2_b-69	Sox2_b	Sox2	Widom_601	94	-2
Sox2_b-70	Sox2_b	Sox2	Widom_601	95	-1
Sox2_b-71	Sox2_b	Sox2	Widom_601	96	0
Sox2_b-72	Sox2_b	Sox2	Widom_601	97	1
Sox2_b-73	Sox2_b	Sox2	Widom_601	98	2
Sox2_b-74	Sox2_b	Sox2	Widom_601	99	3
Sox2_b-75	Sox2_b	Sox2	Widom_601	100	4
Sox2_b-76	Sox2_b	Sox2	Widom_601	101	5
Sox2_b-77	Sox2_b	Sox2	Widom_601	102	6
Sox2_b-78	Sox2_b	Sox2	Widom_601	103	7
Sox2_b-79	Sox2_b	Sox2	Widom_601	104	8
Sox2_b-80	Sox2_b	Sox2	Widom_601	105	9
Sox2_b-81	Sox2_b	Sox2	Widom_601	106	10
Sox2_b-82	Sox2_b	Sox2	Widom_601	107	11
Sox2_b-83	Sox2_b	Sox2	Widom_601	108	12
Sox2_b-84	Sox2_b	Sox2	Widom_601	109	13
Sox2_b-85	Sox2_b	Sox2	Widom_601	110	14
Sox2_b-86	Sox2_b	Sox2	Widom_601	111	15
Sox2_b-87	Sox2_b	Sox2	Widom_601	112	16
Sox2_b-88	Sox2_b	Sox2	Widom_601	113	17
Sox2_b-89	Sox2_b	Sox2	Widom_601	114	18
Sox2_b-90	Sox2_b	Sox2	Widom_601	115	19
Sox2_b-91	Sox2_b	Sox2	Widom_601	116	20
Sox2_b-92	Sox2_b	Sox2	Widom_601	117	21
Sox2_b-93	Sox2_b	Sox2	Widom_601	118	22
Sox2_b-94	Sox2_b	Sox2	Widom_601	119	23
Sox2_b-95	Sox2_b	Sox2	Widom_601	120	24
Sox2_b-96	Sox2_b	Sox2	Widom_601	121	25
Sox2_b-97	Sox2_b	Sox2	Widom_601	122	26
Sox2_b-98	Sox2_b	Sox2	Widom_601	123	27
Sox2_b-99	Sox2_b	Sox2	Widom_601	124	28
Sox2_b-100	Sox2_b	Sox2	Widom_601	125	29
Sox2_b-101	Sox2_b	Sox2	Widom_601	126	30
Sox2_b-102	Sox2_b	Sox2	Widom_601	127	31
Sox2_b-103	Sox2_b	Sox2	Widom_601	128	32
Sox2_b-104	Sox2_b	Sox2	Widom_601	129	33
Sox2_b-105	Sox2_b	Sox2	Widom_601	130	34
Sox2_b-106	Sox2_b	Sox2	Widom_601	131	35
Sox2_b-107	Sox2_b	Sox2	Widom_601	132	36
Sox2_b-108	Sox2_b	Sox2	Widom_601	133	37
Sox2_b-109	Sox2_b	Sox2	Widom_601	134	38
Sox2_b-110	Sox2_b	Sox2	Widom_601	135	39
Sox2_b-111	Sox2_b	Sox2	Widom_601	136	40
Sox2_b-112	Sox2_b	Sox2	Widom_601	137	41
Sox2_b-113	Sox2_b	Sox2	Widom_601	138	42
Sox2_b-114	Sox2_b	Sox2	Widom_601	139	43
Sox2_b-115	Sox2_b	Sox2	Widom_601	140	44
Sox2_b-116	Sox2_b	Sox2	Widom_601	141	45
Sox2_b-117	Sox2_b	Sox2	Widom_601	142	46
Sox2_b-118	Sox2_b	Sox2	Widom_601	143	47
Sox2_b-119	Sox2_b	Sox2	Widom_601	144	48
Sox2_b-120	Sox2_b	Sox2	Widom_601	145	49
Sox2_b-121	Sox2_b	Sox2	Widom_601	146	50
Sox2_b-122	Sox2_b	Sox2	Widom_601	147	51
Sox2_b-123	Sox2_b	Sox2	Widom_601	148	52
Sox2_b-124	Sox2_b	Sox2	Widom_601	149	53
Sox2_b-125	Sox2_b	Sox2	Widom_601	150	54
Sox2_b-126	Sox2_b	Sox2	Widom_601	151	55
Sox2_b-127	Sox2_b	Sox2	Widom_601	152	56
Sox2_b-128	Sox2_b	Sox2	Widom_601	153	57
Sox2_b-129	Sox2_b	Sox2	Widom_601	154	58
Sox2_b-130	Sox2_b	Sox2	Widom_601	155	59
Sox2_b-131	Sox2_b	Sox2	Widom_601	156	60
Sox2_b-132	Sox2_b	Sox2	Widom_601	157	61
Sox2_b-133	Sox2_b	Sox2	Widom_601	158	62
Sox2_b-134	Sox2_b	Sox2	Widom_601	159	63
Sox2_b-135	Sox2_b	Sox2	Widom_601	160	64
Sox2_b-136	Sox2_b	Sox2	Widom_601	161	65
Sox2_b-137	Sox2_b	Sox2	Widom_601	162	66
Sox2_b-138	Sox2_b	Sox2	Widom_601	163	67
Sox2_b-139	Sox2_b	Sox2	Widom_601	164	68
Sox2_b-140	Sox2_b	Sox2	Widom_601	165	69
Sox2_b-141	Sox2_b	Sox2	Widom_601	166	70
Sox2_b-142	Sox2_b	Sox2	Widom_601	167	71
Sox2_b-143	Sox2_b	Sox2	Widom_601	168	72
Sox2_b-144	Sox2_b	Sox2	Widom_601	169	73
Sox2_b-145	Sox2_b	Sox2	Widom_601	170	74
Sox2_b-146	Sox2_b	Sox2	Widom_601	171	75
Sox2_b-147	Sox2_b	Sox2	Widom_601	172	76
Sox2_b-148	Sox2_b	Sox2	Widom_601	173	77
Sox2_b-153	Sox2_b	Sox2	Widom_601	178	82
Sox2_b-158	Sox2_b	Sox2	Widom_601	183	87
Sox2_c-1	Sox2_c	Sox2	Widom_601	28	-68
Sox2_c-2	Sox2_c	Sox2	Widom_601	29	-67
Sox2_c-3	Sox2_c	Sox2	Widom_601	30	-66
Sox2_c-4	Sox2_c	Sox2	Widom_601	31	-65
Sox2_c-5	Sox2_c	Sox2	Widom_601	32	-64
Sox2_c-6	Sox2_c	Sox2	Widom_601	33	-63
Sox2_c-7	Sox2_c	Sox2	Widom_601	34	-62
Sox2_c-8	Sox2_c	Sox2	Widom_601	35	-61
Sox2_c-9	Sox2_c	Sox2	Widom_601	36	-60
Sox2_c-10	Sox2_c	Sox2	Widom_601	37	-59
Sox2_c-11	Sox2_c	Sox2	Widom_601	38	-58
Sox2_c-12	Sox2_c	Sox2	Widom_601	39	-57
Sox2_c-13	Sox2_c	Sox2	Widom_601	40	-56
Sox2_c-14	Sox2_c	Sox2	Widom_601	41	-55
Sox2_c-15	Sox2_c	Sox2	Widom_601	42	-54
Sox2_c-16	Sox2_c	Sox2	Widom_601	43	-53
Sox2_c-17	Sox2_c	Sox2	Widom_601	44	-52
Sox2_c-18	Sox2_c	Sox2	Widom_601	45	-51
Sox2_c-19	Sox2_c	Sox2	Widom_601	46	-50
Sox2_c-20	Sox2_c	Sox2	Widom_601	47	-49
Sox2_c-21	Sox2_c	Sox2	Widom_601	48	-48
Sox2_c-22	Sox2_c	Sox2	Widom_601	49	-47
Sox2_c-23	Sox2_c	Sox2	Widom_601	50	-46
Sox2_c-24	Sox2_c	Sox2	Widom_601	51	-45
Sox2_c-25	Sox2_c	Sox2	Widom_601	52	-44
Sox2_c-26	Sox2_c	Sox2	Widom_601	53	-43
Sox2_c-27	Sox2_c	Sox2	Widom_601	54	-42
Sox2_c-28	Sox2_c	Sox2	Widom_601	55	-41
Sox2_c-29	Sox2_c	Sox2	Widom_601	56	-40
Sox2_c-30	Sox2_c	Sox2	Widom_601	57	-39
Sox2_c-31	Sox2_c	Sox2	Widom_601	58	-38
Sox2_c-32	Sox2_c	Sox2	Widom_601	59	-37
Sox2_c-33	Sox2_c	Sox2	Widom_601	60	-36
Sox2_c-34	Sox2_c	Sox2	Widom_601	61	-35
Sox2_c-35	Sox2_c	Sox2	Widom_601	62	-34
Sox2_c-36	Sox2_c	Sox2	Widom_601	63	-33
Sox2_c-37	Sox2_c	Sox2	Widom_601	64	-32
Sox2_c-38	Sox2_c	Sox2	Widom_601	65	-31
Sox2_c-39	Sox2_c	Sox2	Widom_601	66	-30
Sox2_c-40	Sox2_c	Sox2	Widom_601	67	-29
Sox2_c-41	Sox2_c	Sox2	Widom_601	68	-28
Sox2_c-42	Sox2_c	Sox2	Widom_601	69	-27
Sox2_c-43	Sox2_c	Sox2	Widom_601	70	-26
Sox2_c-44	Sox2_c	Sox2	Widom_601	71	-25
Sox2_c-45	Sox2_c	Sox2	Widom_601	72	-24
Sox2_c-46	Sox2_c	Sox2	Widom_601	73	-23
Sox2_c-47	Sox2_c	Sox2	Widom_601	74	-22
Sox2_c-48	Sox2_c	Sox2	Widom_601	75	-21
Sox2_c-49	Sox2_c	Sox2	Widom_601	76	-20
Sox2_c-50	Sox2_c	Sox2	Widom_601	77	-19
Sox2_c-51	Sox2_c	Sox2	Widom_601	78	-18
Sox2_c-52	Sox2_c	Sox2	Widom_601	79	-17
Sox2_c-53	Sox2_c	Sox2	Widom_601	80	-16
Sox2_c-54	Sox2_c	Sox2	Widom_601	81	-15
Sox2_c-55	Sox2_c	Sox2	Widom_601	82	-14
